"SP";"YEAR";"AGE_first";"MIGRATION";"CIinf";"CIquart_inf";"med";"CIquart_sup";"CIsup";"HABITAT"
"AEGCAU";2008;"AD";"Court";7,11666666666667;7,7542372881356;8;8,36290322580646;9,46446551724138;"Terrestre"
"CETCET";2008;"AD";"Court";12,3209928404442;13,6325757575758;14,8388212837032;15,3761331304175;16,4728274796503;"Terrestre"
"ERIRUB";2008;"AD";"Court";14,4965425531915;15,7837837837837;16,7281355932203;17,4388888888889;21,9975;"Terrestre"
"FRICOE";2008;"AD";"Court";18,8734888653234;20,2851930776186;21,2583049134774;22,3369188503804;25,1386604136604;"Terrestre"
"PARCAE";2008;"AD";"Court";9,60227272727269;10,5073529411765;10,9160305343511;11,282095172886;12,3519345238095;"Terrestre"
"PARMAJ";2008;"AD";"Court";15,5844155844155;16,9014084507042;17,5324675324675;18,2565789473685;20,7100725952813;"Terrestre"
"PASDOM";2008;"AD";"Court";25,1591022651565;26,4873417721518;27,5328947368421;28,9333333333333;31,1784284284284;"Terrestre"
"PHYCOL";2008;"AD";"Court";6,60738358208953;7,25409836065571;7,62931034482759;8,03635335252983;9,75890672782875;"Terrestre"
"PRUMOD";2008;"AD";"Court";16,7605633802818;18,1294964028777;19,0816864295125;19,9664179104478;22,4532423569237;"Terrestre"
"PYRULA";2008;"AD";"Court";18,6071056091149;20,2;21,0189873417721;22,3518987341772;25,0165384615385;"Terrestre"
"SYLATR";2008;"AD";"Court";14,7891030422394;16,2206896551724;17,15;18,2279999999999;20,858108108108;"Terrestre"
"TROTRO";2008;"AD";"Court";7,97230769230769;9,38297872340425;9,7029702970297;10,2170212765957;11,9665134099617;"Terrestre"
"TURMER";2008;"AD";"Court";76,7164447656727;83,6449259092947;87,5879447181171;92,099236641221;102,394808333333;"Terrestre"
"TURPHI";2008;"AD";"Court";56,2466666666668;62,4705882352939;66,6293103448276;70,6991452991453;83,32277676951;"Terrestre"
"AEGCAU";2009;"AD";"Court";6,56166666666667;7,51519999999997;7,87096774193549;8,23015873015874;9,12048387096774;"Terrestre"
"CETCET";2009;"AD";"Court";12,2;13,9163498098859;15,0153846153847;15,6102362204724;17,7454545454545;"Terrestre"
"ERIRUB";2009;"AD";"Court";14,7757179054054;15,7837837837837;16,5;17,3202988505747;21,8214236111111;"Terrestre"
"FRICOE";2009;"AD";"Court";19,1111111111111;20,1931372549019;21,0222222222222;22,0198481116585;25,7449145962733;"Terrestre"
"PARCAE";2009;"AD";"Court";9,69813829787236;10,0535936205468;10,5147058823529;11,1423891129032;12,5958661417323;"Terrestre"
"PARMAJ";2009;"AD";"Court";15,5637495372084;16,722972972973;17,4583669084072;18,0241040604964;20,5107876712329;"Terrestre"
"PASDOM";2009;"AD";"Court";25,3537071078431;26,8283950617284;28,1818181818182;29,4980019980019;34,0081096196868;"Terrestre"
"PHYCOL";2009;"AD";"Court";6,67610316494217;7,31404958677686;7,62931034482759;8,13793103448276;9,74782608695652;"Terrestre"
"PRUMOD";2009;"AD";"Court";17,2585857611422;18,3261882078967;19,2753623188406;20;22,3325163398693;"Terrestre"
"PYRULA";2009;"AD";"Court";19,3979927524658;20,2884493670886;21,1866261398177;22,2729809019788;24,4112515243902;"Terrestre"
"SYLATR";2009;"AD";"Court";14,7591946308725;16,3333333333333;17,1499999999999;18,3749999999999;21,4172185430464;"Terrestre"
"TROTRO";2009;"AD";"Court";8,14166666666667;9,27520045819015;9,8;10,379662004662;11,0942391304348;"Terrestre"
"TURMER";2009;"AD";"Court";76,5993275172663;83,5886871132633;87,6201550387599;91,3998418972332;100,792210550707;"Terrestre"
"TURPHI";2009;"AD";"Court";56,2894837571563;64,2841733519357;67,2871812906629;70,5781302521009;83,5492051052396;"Terrestre"
"AEGCAU";2010;"AD";"Court";7,37903225806452;7,75893682588598;8;8,5037786774629;9,81411290322581;"Terrestre"
"CETCET";2010;"AD";"Court";12,0981043543544;13,6773283918788;14,758064516129;15,6189516129032;17;"Terrestre"
"ERIRUB";2010;"AD";"Court";14,7504391891891;15,8911564625851;16,7142565359477;17,9233126697778;21,7212234042553;"Terrestre"
"FRICOE";2010;"AD";"Court";18,9766790730337;20,7912087912088;21,9888888888889;23,0511764705882;25,2046628407461;"Terrestre"
"PARCAE";2010;"AD";"Court";9,43248276286628;10,2631578947369;10,6640625;11,2234198778196;12,2791353383459;"Terrestre"
"PARMAJ";2010;"AD";"Court";15,8842458725865;16,8269230769231;17,5324675324675;18,2565789473685;20,1724137931034;"Terrestre"
"PASDOM";2010;"AD";"Court";24,6057437122325;26,1688311688312;27,6399041585445;29,2999387254902;30,5371807359307;"Terrestre"
"PHYCOL";2010;"AD";"Court";6,21327433628319;7,22168458781361;7,61290322580644;8,04545454545455;9,83333333333333;"Terrestre"
"PRUMOD";2010;"AD";"Court";16,9944055944056;18,5;19,3;20,2898550724638;22,8686061381074;"Terrestre"
"PYRULA";2010;"AD";"Court";19,1990371621621;19,9815936626282;21,1918604651162;22,7015579357351;25,3432366071428;"Terrestre"
"SYLATR";2010;"AD";"Court";15;16,5633802816901;17,3541666666667;18,375;21,2779832123411;"Terrestre"
"TROTRO";2010;"AD";"Court";8,42413894489247;9,41305237315875;9,8;10,4705056179775;11,7455856102004;"Terrestre"
"TURMER";2010;"AD";"Court";77,7771741067453;84,1542197087645;87,6036539368222;92,1774193548387;156,303842364532;"Terrestre"
"TURPHI";2010;"AD";"Court";59,7487922171247;63,8846153846154;67,1923618227778;70,5050000000001;83,175269905533;"Terrestre"
"AEGCAU";2011;"AD";"Court";7,15921945701358;7,79250793650792;7,9;8,18477182539683;8,80547230260438;"Terrestre"
"CETCET";2011;"AD";"Court";11,9933382936508;13,7492063492064;14,6086618876942;15,1674501424502;16,2448983739837;"Terrestre"
"ERIRUB";2011;"AD";"Court";14,6;15,660113399676;16,3356643356643;17,104525772241;22,2647498041519;"Terrestre"
"FRICOE";2011;"AD";"Court";18,7182471264368;20,0503914856116;21,0167929292929;22,0060975609756;24,4419956966111;"Terrestre"
"PARCAE";2011;"AD";"Court";9,65485430283223;10,3803782095766;10,6640625;10,9216373574145;11,9612903225806;"Terrestre"
"PARMAJ";2011;"AD";"Court";15,4965460526316;16,5094339622642;17,0572100313479;17,7364864864865;19,1489361702128;"Terrestre"
"PASDOM";2011;"AD";"Court";21,8399535590991;25,3924263019284;27,052795031056;28,0213815789474;30,234873012009;"Terrestre"
"PHYCOL";2011;"AD";"Court";6,32142857142857;7,23964408233276;7,5;7,93412528647821;9,31994830827068;"Terrestre"
"PRUMOD";2011;"AD";"Court";16,1392249103943;18;18,9583333333333;19,8353390816758;22,5697332421341;"Terrestre"
"PYRULA";2011;"AD";"Court";18,747718373494;20,2499999999999;20,9325842696628;22,0443037974683;24,5898648648649;"Terrestre"
"SYLATR";2011;"AD";"Court";14,9188093220339;16,3333333333333;17,1499999999999;18,248275862069;20,858108108108;"Terrestre"
"TROTRO";2011;"AD";"Court";7,39004008633981;9,30999999999996;9,70754716981136;10,3157894736842;11,726268115942;"Terrestre"
"TURMER";2011;"AD";"Court";76,2000000000001;83,175230769231;86,9461538461542;91,7764957264959;103,052903600465;"Terrestre"
"TURPHI";2011;"AD";"Court";60,5221919673247;64,6402850441998;67,4285714285712;70,5197025197025;79,8823529411764;"Terrestre"
"AEGCAU";2012;"AD";"Court";7,11579022988506;7,79579831932773;7,9769230769231;8,45689655172414;9,30508474576271;"Terrestre"
"CETCET";2012;"AD";"Court";11,6417410714286;14,1593231162197;14,758064516129;15,2743172179813;16,8590551181102;"Terrestre"
"ERIRUB";2012;"AD";"Court";14,8019822832866;15,8542955326461;16,6857142857143;17,7430555555556;21,6;"Terrestre"
"FRICOE";2012;"AD";"Court";19,3294662921349;20,6201687931951;21,5;22,5238095238095;24,8628965517242;"Terrestre"
"PARCAE";2012;"AD";"Court";9,79392981150794;10,3811594202898;10,8333333333333;11,2480158730159;12,3141233766233;"Terrestre"
"PARMAJ";2012;"AD";"Court";15,388436067244;16,9354838709678;17,5324675324675;18,25;20,6661318133921;"Terrestre"
"PASDOM";2012;"AD";"Court";24,801792234664;26,832950367647;27,9613166438824;28,5912370621019;30,5421848125215;"Terrestre"
"PHYCOL";2012;"AD";"Court";6,7280701754386;7,26910256410257;7,64814814814814;7,97624058484713;9,8421130952381;"Terrestre"
"PRUMOD";2012;"AD";"Court";16,9015384615385;18,2275101419878;19,2370256466582;20;24,0078066914498;"Terrestre"
"PYRULA";2012;"AD";"Court";19,2130846518987;19,95;20,52;21,4849431818182;24,8970364741642;"Terrestre"
"SYLATR";2012;"AD";"Court";15,1027397260274;16,2785234899329;17,1164383561644;18,1763513513513;21,0467465753425;"Terrestre"
"TROTRO";2012;"AD";"Court";8,2838939838591;9,5;9,89898989898993;10,22875;11,010393258427;"Terrestre"
"TURMER";2012;"AD";"Court";77,9266485753051;83,3740458015264;87,0564516129032;91,4202334630348;104,450063645621;"Terrestre"
"TURPHI";2012;"AD";"Court";60,0231991021017;63,5378826530612;66,874628879892;71,2564544650752;85,8581989552575;"Terrestre"
"AEGCAU";2013;"AD";"Court";7,09125;7,79159663865546;8;8,41379310344828;9,0385733333333;"Terrestre"
"CETCET";2013;"AD";"Court";12,3422996130459;13,7741935483871;14,5238095238095;15,3700787401574;15,9877551020408;"Terrestre"
"ERIRUB";2013;"AD";"Court";15,1688311688311;16;16,8092105263158;17,7567567567567;21,82;"Terrestre"
"FRICOE";2013;"AD";"Court";18,8559536859414;20,6827485380117;21,5;22,5342601409256;25,4183721241306;"Terrestre"
"PARCAE";2013;"AD";"Court";8,20994318181818;10,3547585227273;10,7098366435539;11,0020161290323;12,4625;"Terrestre"
"PARMAJ";2013;"AD";"Court";15,7191780821918;16,5584415584415;17,5162337662337;18,2432432432432;20,4524439601494;"Terrestre"
"PASDOM";2013;"AD";"Court";24,6627604166666;26,9826530612245;27,8791946308725;28,7862745098039;30,3903333333333;"Terrestre"
"PHYCOL";2013;"AD";"Court";6,54065656565657;7,25307377049178;7,64593642225219;8,07579185520362;9,65834048027445;"Terrestre"
"PRUMOD";2013;"AD";"Court";17,2602739726028;18,7323943661973;19,8377818934524;21,2244237711747;23,7424195937368;"Terrestre"
"PYRULA";2013;"AD";"Court";19,3020894102727;20,213622754491;21,2378048780487;22,5467532467532;27,0723214285714;"Terrestre"
"SYLATR";2013;"AD";"Court";14,8986486486486;16,5633802816901;17,3817567567567;18,375;21,8513513513513;"Terrestre"
"TROTRO";2013;"AD";"Court";7,81709126539753;9,41030778764715;10;10,5764705882353;12,5296431737589;"Terrestre"
"TURMER";2013;"AD";"Court";78,1538461538465;83,2786885245902;87,0857142857142;92,099236641221;101,980016739904;"Terrestre"
"TURPHI";2013;"AD";"Court";59,9475;65,2774336283186;67,8185099592825;70,4234042553191;82,4092530657748;"Terrestre"
"AEGCAU";2014;"AD";"Court";6,96131578947368;7,68551587301588;8;8,41379310344828;9,24803571428571;"Terrestre"
"CETCET";2014;"AD";"Court";12,2396937799043;14,1607142857143;14,7;15,4348484848485;16,8167036215816;"Terrestre"
"ERIRUB";2014;"AD";"Court";15;15,8824324324324;16,7291666666667;17,5816901408451;21,3987676056338;"Terrestre"
"FRICOE";2014;"AD";"Court";19,3946007629571;20,6166784828075;21,6879344758759;22,5121951219512;25,3192834495878;"Terrestre"
"PARCAE";2014;"AD";"Court";9,31618303571429;10,3189775910364;10,8180751173709;11,2217016709213;12,8208661417323;"Terrestre"
"PARMAJ";2014;"AD";"Court";15,2013422818792;16,8269230769231;17,4832759083587;18,4982876712329;20,2818834459459;"Terrestre"
"PASDOM";2014;"AD";"Court";24,544921875;26,6023041930379;27,848901098901;29,2330696202531;31,6238793103448;"Terrestre"
"PHYCOL";2014;"AD";"Court";6,62885413839892;7,19634146341464;7,61290322580644;7,86666666666669;9,88546915584416;"Terrestre"
"PRUMOD";2014;"AD";"Court";16,99375;18,5879127091814;19,3450301683074;20,2988727858293;22,1282989279197;"Terrestre"
"PYRULA";2014;"AD";"Court";17,45978125;20,0248060344828;21,2249771236846;22,3630434782609;25,3804440789474;"Terrestre"
"SYLATR";2014;"AD";"Court";15,0019667832168;16,3885135135134;17,2344827586207;18,249976857209;21,146896982599;"Terrestre"
"TROTRO";2014;"AD";"Court";7,6695652173913;9,21199999999997;9,75;10,3697674418605;11,5264705882353;"Terrestre"
"TURMER";2014;"AD";"Court";77,6337109374999;83,3494001148108;87,9230769230773;92,3250457875458;103,56269896315;"Terrestre"
"TURPHI";2014;"AD";"Court";59,599609253432;64,7565573770491;67,1379310344828;71,1096421700654;77,975;"Terrestre"
"AEGCAU";2015;"AD";"Court";6,83708333333334;7,5;7,87096774193549;8,18292682926826;8,81351309707242;"Terrestre"
"CETCET";2015;"AD";"Court";12,2083944954128;13,4498927038627;14,4168079835304;15,1421145202267;16,1262614180078;"Terrestre"
"ERIRUB";2015;"AD";"Court";14,4225694444444;15,8252347417841;16,4507042253521;17,2567567567567;20,9962457337883;"Terrestre"
"FRICOE";2015;"AD";"Court";18,9431750833437;20,2040668119099;20,9685393258427;22,1294117647059;24,5853896103896;"Terrestre"
"PARCAE";2015;"AD";"Court";9,28571428571431;10,33988957902;10,8333333333333;11,2843061955965;13,4044480846774;"Terrestre"
"PARMAJ";2015;"AD";"Court";15,8260409156453;17,0015923566879;17,5331256581256;18,3412569573284;19,4752773268398;"Terrestre"
"PASDOM";2015;"AD";"Court";23,5748808153871;26,7552336903602;27,6027397260274;28,6833670715249;30,81265446401;"Terrestre"
"PHYCOL";2015;"AD";"Court";6,78909205548548;7,26153846153844;7,55937500000003;7,97297297297297;9,56494333178078;"Terrestre"
"PRUMOD";2015;"AD";"Court";16,972972972973;18,6666666666667;19,4160583941606;20,1515151515151;25,171897810219;"Terrestre"
"PYRULA";2015;"AD";"Court";19,4341445783133;20,7850870253165;21,6662576687117;22,6283173348391;25,9153977272727;"Terrestre"
"SYLATR";2015;"AD";"Court";14,8986486486486;16,1095890410959;17,0802952202437;18,1232876712329;21,1081196778971;"Terrestre"
"TROTRO";2015;"AD";"Court";8,54644778126401;9,60262148337597;10,0441176470588;10,4528989361702;12,0808830121022;"Terrestre"
"TURMER";2015;"AD";"Court";75;83,4029850746269;87,1728;91,8307692307696;104;"Terrestre"
"TURPHI";2015;"AD";"Court";59,7658536585366;64,8872340425532;67,5726495726495;71,3228977616455;84,0130407523511;"Terrestre"
"AEGCAU";2016;"AD";"Court";6,96909646998853;7,6186299081036;7,99663865546218;8,50228494623656;9,44763793103449;"Terrestre"
"CETCET";2016;"AD";"Court";12,8995055821372;14,2416326530612;15,25;16;16,7643356643357;"Terrestre"
"ERIRUB";2016;"AD";"Court";15,0751223128243;16,0496453900709;17;17,9315436241611;22,5092086330935;"Terrestre"
"FRICOE";2016;"AD";"Court";18,991313559322;19,852726786669;21,3934910271973;22,6648606811145;24,2035928143713;"Terrestre"
"PARCAE";2016;"AD";"Court";9,30703197945844;10,4611522198731;11,008064516129;11,5391221906196;12,294776119403;"Terrestre"
"PARMAJ";2016;"AD";"Court";15,6192390196245;16,5584415584415;17,449092928545;18,1638755980862;19,875693555271;"Terrestre"
"PASDOM";2016;"AD";"Court";23,6448113207547;25,3636363636363;27,8388157894737;28,8725490196079;30,5378914057295;"Terrestre"
"PHYCOL";2016;"AD";"Court";6,70915791824883;7,19512195121953;7,4920634920635;7,87440944881889;9,16160707493343;"Terrestre"
"PRUMOD";2016;"AD";"Court";16,9188432835821;17,968085106383;18,8211668928087;19,752402457596;20,7592039411949;"Terrestre"
"PYRULA";2016;"AD";"Court";19,2412576687117;20,678582278481;21,0894778481013;21,7320112570356;23,8695074441687;"Terrestre"
"SYLATR";2016;"AD";"Court";14,7925;16,4732517482518;17,3120483682984;18,342420212766;20,7551174496644;"Terrestre"
"TROTRO";2016;"AD";"Court";8,63852163461538;9,67742571255308;10,1920392039204;10,4350343528369;11,6777570044238;"Terrestre"
"TURMER";2016;"AD";"Court";77,2972943856191;83,4212851405623;88,4332688588009;92,6850980392153;98,5540650406507;"Terrestre"
"TURPHI";2016;"AD";"Court";58,5040615949707;63,9166666666668;67,5726495726495;74,9043478260869;76,3775303643725;"Terrestre"
"ERIRUB";1990;"JUV";"Court";15,696;16,8518918918918;17,64;18,0633802816901;18,2345070422535;"Terrestre"
"PARCAE";1990;"JUV";"Court";10,2876838235294;11,4705882352941;11,6417910447761;12,3809523809524;13,5042242703533;"Terrestre"
"PARMAJ";1990;"JUV";"Court";17,3553391362253;17,4095557458143;17,4697964231355;17,5300371004566;17,5842537100457;"Terrestre"
"PHYCOL";1990;"JUV";"Court";6,90550104073747;7,12280701754386;7,80769230769231;7,86440677966105;8,37916795069338;"Terrestre"
"PRUMOD";1990;"JUV";"Court";16,9016304347827;17,125;17,3731884057972;17,6213768115943;17,8447463768116;"Terrestre"
"SYLATR";1990;"JUV";"Court";17,7029484029484;17,7567567567567;18,5223880597015;18,5396825396825;18,7766955266955;"Terrestre"
"TROTRO";1990;"JUV";"Court";8,4104347826087;8,97391304347826;9,6;10,3;10,93;"Terrestre"
"TURMER";1990;"JUV";"Court";83,35;83,5;83,6666666666667;83,8333333333333;83,9833333333333;"Terrestre"
"TURPHI";1990;"JUV";"Court";62;62;62;62;62;"Terrestre"
"AEGCAU";1991;"JUV";"Court";7,18095238095238;7,70426065162907;8,28571428571429;8,3997378768021;8,50235910878113;"Terrestre"
"ERIRUB";1991;"JUV";"Court";15,3852631578947;16,6896281800391;16,8835616438356;17,7306638566912;19,6609476757242;"Terrestre"
"PARCAE";1991;"JUV";"Court";10,6716417910448;10,6716417910448;10,6716417910448;10,6716417910448;10,6716417910448;"Terrestre"
"PARMAJ";1991;"JUV";"Court";14,4588815789474;15,6025219298246;15,8933333333334;16,1726437976438;17,2635233918129;"Terrestre"
"PHYCOL";1991;"JUV";"Court";6,11636363636364;6,21626794258373;6,32727272727272;6,49150521609539;6,63931445603579;"Terrestre"
"PRUMOD";1991;"JUV";"Court";16,1435504201681;16,3766806722689;16,6357142857143;17,2526397515528;17,8078726708075;"Terrestre"
"SYLATR";1991;"JUV";"Court";15,8171298058621;16,1172440045679;16,4507042253521;16,9647887323944;17,4274647887324;"Terrestre"
"TURMER";1991;"JUV";"Court";72,7813852813853;77,4501661129568;78,740157480315;79,3166860240031;82,7380952380952;"Terrestre"
"ERIRUB";1992;"JUV";"Court";16,3199999999999;16,3199999999999;16,3199999999999;16,3199999999999;16,3199999999999;"Terrestre"
"PARMAJ";1992;"JUV";"Court";16,774834437086;16,774834437086;16,774834437086;16,774834437086;16,774834437086;"Terrestre"
"PRUMOD";1992;"JUV";"Court";16,6357142857143;16,6357142857143;16,6357142857143;17,2526397515528;17,8078726708075;"Terrestre"
"SYLATR";1992;"JUV";"Court";19,6119402985075;19,6119402985075;19,6119402985075;19,6119402985075;19,6119402985075;"Terrestre"
"TURMER";1992;"JUV";"Court";81,8031688839616;84,4315499606609;86,0887096774194;91,234756097561;96,9258130081301;"Terrestre"
"TURPHI";1992;"JUV";"Court";62,5927966101694;63,7330508474576;65;66,1374999999999;67,1612499999997;"Terrestre"
"AEGCAU";1993;"JUV";"Court";6,89025423728817;6,97033898305086;7,125;7,47258771929825;8,07357456140351;"Terrestre"
"ERIRUB";1993;"JUV";"Court";14,1056338028169;15,5675675675675;16,3199999999999;16,6956521739131;17,9963257807716;"Terrestre"
"FRICOE";1993;"JUV";"Court";18,3688235294118;18,9190045248869;19,5303167420815;20,141628959276;20,6918099547512;"Terrestre"
"PARCAE";1993;"JUV";"Court";7,59582767978288;9,88952020202017;10,3174603174603;10,5931738366988;11,9779265873016;"Terrestre"
"PARMAJ";1993;"JUV";"Court";15,5208333333333;15,8790064102564;16,5555555555556;17,2384722222222;18,6808750000001;"Terrestre"
"PHYCOL";1993;"JUV";"Court";5,83052631578947;6,10526315789474;7,25;7,38181818181818;7,50484848484848;"Terrestre"
"PRUMOD";1993;"JUV";"Court";16,8976260504201;18,1323529411765;18,4029850746269;19,1105072463769;19,8550724637682;"Terrestre"
"PYRULA";1993;"JUV";"Court";20,2982142857142;20,7321428571428;21,2142857142857;21,6964285714285;22,1303571428571;"Terrestre"
"SYLATR";1993;"JUV";"Court";14,5928609530583;15;15,6842105263158;17,7567567567567;19,551744472957;"Terrestre"
"TROTRO";1993;"JUV";"Court";8,58;9;9,59999999999997;9,79591836734697;11,5395918367347;"Terrestre"
"TURMER";1993;"JUV";"Court";71,511149477217;80;85,1340096910963;88,8671875;95,2790466961979;"Terrestre"
"TURPHI";1993;"JUV";"Court";60,7979036574486;63,6315789473684;65,8739495798317;66,4322033898304;68,8659476117103;"Terrestre"
"ERIRUB";1994;"JUV";"Court";16,0184210526316;16,1953298739807;17,5135135135135;18,5497963717141;18,9544520547945;"Terrestre"
"PARCAE";1994;"JUV";"Court";10,15625;10,15625;10,15625;10,15625;10,15625;"Terrestre"
"SYLATR";1994;"JUV";"Court";16,2827529021559;16,8275290215589;17,4328358208955;17,5649027589326;17,683763003166;"Terrestre"
"ERIRUB";1995;"JUV";"Court";15,1683673469388;15,7808219178082;16,4571428571429;17,8247471405615;18,2535211267606;"Terrestre"
"PHYCOL";1995;"JUV";"Court";6,78204545454545;6,92045454545454;7,07424242424242;7,2280303030303;7,36643939393939;"Terrestre"
"PRUMOD";1995;"JUV";"Court";17,3805970149254;17,3805970149254;17,3805970149254;17,3805970149254;17,3805970149254;"Terrestre"
"SYLATR";1995;"JUV";"Court";17,2421801643192;17,2968016431925;17,3574921752739;17,4181827073552;17,4728041862285;"Terrestre"
"TROTRO";1995;"JUV";"Court";7,8139534883721;7,8139534883721;7,8139534883721;7,8139534883721;7,8139534883721;"Terrestre"
"TURMER";1995;"JUV";"Court";81,1751827116935;82,2596396169355;82,997311827957;85,0409836065574;89,6516393442623;"Terrestre"
"AEGCAU";1996;"JUV";"Court";8,16255183413078;8,36236044657097;8,64191063174116;9,00832049306628;9,44265023112481;"Terrestre"
"ERIRUB";1996;"JUV";"Court";15,0475352112676;15,4633204633205;16,3885714285714;16,4571428571429;16,9219387755102;"Terrestre"
"PARCAE";1996;"JUV";"Court";10,5465686274509;10,8333333333333;10,8333333333333;10,8333333333333;13;"Terrestre"
"PARMAJ";1996;"JUV";"Court";15,9804200913242;16,4480519480519;16,6644736842105;17,3493150684931;18,3831168831169;"Terrestre"
"PHYCOL";1996;"JUV";"Court";6,36833084947839;6,65573770491806;6,65573770491806;7,00603968938741;7,34944178628389;"Terrestre"
"PRUMOD";1996;"JUV";"Court";17,4745665057068;18,2474789915966;18,866281512605;19,3539563213345;19,9099424751244;"Terrestre"
"SYLATR";1996;"JUV";"Court";15,21904342723;15,3154342723005;15,4225352112676;16,2995028997515;17,0887738193869;"Terrestre"
"TROTRO";1996;"JUV";"Court";9;9;9;9;9;"Terrestre"
"TURMER";1996;"JUV";"Court";83,6542247122956;83,6576317383404;83,6614173228347;84,8307086614173;85,8830708661417;"Terrestre"
"TURPHI";1996;"JUV";"Court";71,2173913043478;71,2173913043478;71,2173913043478;71,2173913043478;71,2173913043478;"Terrestre"
"PARCAE";1997;"JUV";"Court";10,15625;10,15625;10,15625;10,15625;10,15625;"Terrestre"
"PHYCOL";1997;"JUV";"Court";6,78416666666666;6,94166666666667;7,06140350877193;7,22173489278752;7,48884015594542;"Terrestre"
"TURPHI";1997;"JUV";"Court";68,415254237288;68,415254237288;68,415254237288;68,415254237288;68,415254237288;"Terrestre"
"ERIRUB";1998;"JUV";"Court";14,7945205479452;15,762077922078;17,0032799536948;17,3314285714285;18,9640748601196;"Terrestre"
"PARCAE";1998;"JUV";"Court";12,8030303030302;12,8030303030302;12,8030303030302;12,8030303030302;12,8030303030302;"Terrestre"
"PARMAJ";1998;"JUV";"Court";15,0208108108108;16,5555555555556;16,7887323943662;17,6447368421053;19,3825210084034;"Terrestre"
"PHYCOL";1998;"JUV";"Court";6,54838709677419;6,65573770491806;7;7,38181818181818;7,98153153153153;"Terrestre"
"PRUMOD";1998;"JUV";"Court";17,7231912442396;18,1351382488479;18,5928571428571;19,0821428571428;19,5225;"Terrestre"
"SYLATR";1998;"JUV";"Court";14,9391891891892;16,4507042253521;17;18;19,0631578947368;"Terrestre"
"TURMER";1998;"JUV";"Court";84,7247114880224;85,968919391502;87,3513726175905;88,733825843679;89,9780337471586;"Terrestre"
"TURPHI";1998;"JUV";"Court";66,8879683840748;67,1653981264636;67,4736533957845;67,7819086651055;68,0593384074943;"Terrestre"
"AEGCAU";1999;"JUV";"Court";7,42524585921326;8,0695652173913;8,64912280701754;9,25238095238095;10,2137129665256;"Terrestre"
"ERIRUB";1999;"JUV";"Court";14,9594594594594;16,7835616438356;18,8936170212766;19,3359304764759;20,8233832058093;"Terrestre"
"FRICOE";1999;"JUV";"Court";18,5926829268293;19,9756097560976;21,5121951219512;22,4227642276423;23,2422764227643;"Terrestre"
"PARCAE";1999;"JUV";"Court";8,65079365079365;10,6225680933852;10,8333333333333;11,3492063492064;13,0524193548387;"Terrestre"
"PARMAJ";1999;"JUV";"Court";14,6024145468999;16,8971067548418;17,8800000000001;19,0078511610202;19,9006849315068;"Terrestre"
"PHYCOL";1999;"JUV";"Court";6,11278890600926;6,73214285714286;7,12280701754386;7,51851851851852;8,20827770360481;"Terrestre"
"PRUMOD";1999;"JUV";"Court";15,8840579710145;15,8840579710145;15,8840579710145;15,8840579710145;15,8840579710145;"Terrestre"
"PYRULA";1999;"JUV";"Court";21,7782040662651;21,8632906626506;21,9578313253012;22,2289156626506;22,4728915662651;"Terrestre"
"SYLATR";1999;"JUV";"Court";16,2887091038406;17;17,51;18,4010344827587;20,8975352112676;"Terrestre"
"TURMER";1999;"JUV";"Court";82,954822954823;85,3174603174603;85,3658536585366;88,7096774193548;98,5194052419355;"Terrestre"
"AEGCAU";2000;"JUV";"Court";7,20188053097345;7,93220338983053;8,0695652173913;8,14035087719298;9,53508771929825;"Terrestre"
"CETCET";2000;"JUV";"Court";14,0058333333333;14,0583333333333;14,1166666666667;14,175;14,2275;"Terrestre"
"ERIRUB";2000;"JUV";"Court";14,7945205479452;15,7808219178082;16,3274411570092;16,6530612244898;18,090989774262;"Terrestre"
"FRICOE";2000;"JUV";"Court";19,764705882353;21;21,5121951219512;21,84;26,0757016840417;"Terrestre"
"PARCAE";2000;"JUV";"Court";9,23951612903226;10,3174603174603;10,6716417910448;11,171875;11,5815479056331;"Terrestre"
"PARMAJ";2000;"JUV";"Court";14,4943976115209;15,8184931506849;16,7887323943662;17,6447368421053;18,887323943662;"Terrestre"
"PASDOM";2000;"JUV";"Court";26,9090909090909;26,9090909090909;26,9090909090909;26,9090909090909;26,9090909090909;"Terrestre"
"PHYCOL";2000;"JUV";"Court";6,10526315789474;6,56603773584906;6,76666666666666;7,25;8,39437939110072;"Terrestre"
"PRUMOD";2000;"JUV";"Court";16,6045115332429;17,6286764705882;18,930909090909;19,4326241134752;20,7575757575757;"Terrestre"
"PYRULA";2000;"JUV";"Court";19,8795731707316;20,8735518292682;21,3970727848101;21,7386806231743;21,9759615384615;"Terrestre"
"SYLATR";2000;"JUV";"Court";15,5936624472574;16,7702702702702;17,4788732394366;18,25;19,4564568764569;"Terrestre"
"TROTRO";2000;"JUV";"Court";8,17021276595744;8,47058823529412;8,81632653061227;9,19148936170212;9,71499556344279;"Terrestre"
"TURMER";2000;"JUV";"Court";70,7300275482094;76,844262295082;81,6929133858268;84,2696629213483;91,7355371900827;"Terrestre"
"TURPHI";2000;"JUV";"Court";57,6926150121064;62,6910696481981;63,9075630252099;63,9075630252099;63,9861344537815;"Terrestre"
"AEGCAU";2001;"JUV";"Court";6,92584745762714;7,6353947368421;8,00237882842702;8,62989719366494;9,15789473684211;"Terrestre"
